no,fb1,fb2,name_x,phil_x,writ_x,name_y,phil_y,writ_y
76,/m/028xm,/m/01btgd,Denis Diderot,1.0,1.0,Baron d'Holbach,1.0,
77,/m/034ms,/m/0j3v,George Berkeley,1.0,,Arthur Schopenhauer,1.0,
78,/m/018wj9,/m/01bpn,George Santayana,1.0,1.0,Bertrand Russell,1.0,1.0
79,/m/0c8cl,/m/0j3v,Giacomo Leopardi,1.0,,Arthur Schopenhauer,1.0,
80,/m/01kznw,/m/0h25,Herbert Spencer,1.0,,Ayn Rand,1.0,1.0
81,/m/0gkv8,/m/01fm2,Joel Chandler Harris,,1.0,Beatrix Potter,,1.0
82,/m/042q3,/m/0j3v,Johann Wolfgang von Goethe,1.0,1.0,Arthur Schopenhauer,1.0,
83,/m/03_hd,/m/01bpn,John Stuart Mill,1.0,,Bertrand Russell,1.0,1.0
84,/m/04093,/m/0ky1,Jules Verne,,1.0,Arthur Conan Doyle,,1.0
85,/m/01612m,/m/0t6h,Lucian,,,Apuleius,1.0,
86,/m/04hcw,/m/01bpn,Ludwig Wittgenstein,1.0,,Bertrand Russell,1.0,1.0
87,/m/044rdt,/m/09jyp,M. P. Shiel,,1.0,Arthur Machen,,1.0
88,/m/05cvs,/m/015n8,Niccolò Machiavelli,1.0,1.0,Baruch Spinoza,1.0,
89,/m/09fdm,/m/0t6h,Ovid,,1.0,Apuleius,1.0,
90,/m/05xmbb,/m/01fm2,Randolph Caldecott,,,Beatrix Potter,,1.0
91,/m/06csk,/m/015n8,René Descartes,1.0,1.0,Baruch Spinoza,1.0,
92,/m/06lbp,/m/0ky1,Robert Louis Stevenson,,1.0,Arthur Conan Doyle,,1.0
93,/m/01vh096,/m/0h25,Victor Hugo,,1.0,Ayn Rand,1.0,1.0
94,/m/02by2w,/m/0j3v,Jakob Böhme,,,Arthur Schopenhauer,1.0,
95,/m/015_hb,/m/037c7x,Giambattista Vico,1.0,,Benedetto Croce,1.0,
96,/m/01236p,/m/0gz_,Zeno of Elea,1.0,,Aristotle,1.0,1.0
97,/m/01ckkq,/m/0d5_f,Otto Weininger,1.0,1.0,August Strindberg,,1.0
98,/m/04zks3,/m/0h25,Isabel Paterson,1.0,1.0,Ayn Rand,1.0,1.0
99,/m/04qrrt,/m/0j3v,Baltasar Gracián,1.0,1.0,Arthur Schopenhauer,1.0,
100,/m/07m56m,/m/037c7x,Antonio Labriola,1.0,,Benedetto Croce,1.0,
101,/m/0290q,/m/0gz_,Democritus,1.0,,Aristotle,1.0,1.0
102,/m/0290q,/m/015n8,Democritus,1.0,,Baruch Spinoza,1.0,
103,/m/03l6h,/m/0gz_,Heraclitus,1.0,,Aristotle,1.0,1.0
104,/m/04xk5,/m/015n8,Maimonides,1.0,,Baruch Spinoza,1.0,
105,/m/05w9g,/m/0gz_,Parmenides,1.0,,Aristotle,1.0,1.0
106,/m/05w9g,/m/015n8,Parmenides,1.0,,Baruch Spinoza,1.0,
107,/m/04n153v,/m/0w6w,,,,Augustine of Hippo,1.0,1.0
108,/m/046bnx,/m/015n8,Ibn Tufail,1.0,1.0,Baruch Spinoza,1.0,
109,/m/04wjzx,/m/02f00y,John Bauer,,,,,
110,/m/03cdqxx,/m/0cxzq,John Pory,,1.0,Ben Jonson,,
111,/m/072cpw,/m/0pvq1,Melozzo da Forlì,,,Antonio da Correggio,,
112,/m/01_bpb,/m/03lkxw,Leconte de Lisle,,,Auguste Villiers de l'Isle-Adam,,1.0
113,/m/05x1vk,/m/019fz,Emer de Vattel,,,Benjamin Franklin,,1.0
114,/m/03blcp,/m/037c7x,Giovanni Gentile,1.0,,Benedetto Croce,1.0,
115,/m/03d8f,/m/0j3v,Giordano Bruno,1.0,1.0,Arthur Schopenhauer,1.0,
116,/m/03d8f,/m/015n8,Giordano Bruno,1.0,1.0,Baruch Spinoza,1.0,
117,/m/01vtg,/m/0h25,Carl Menger,,,Ayn Rand,1.0,1.0
118,/m/07bvs,/m/0j3v,Thomas Reid,1.0,,Arthur Schopenhauer,1.0,
119,/m/05_1wz,/m/0ky1,,,,Arthur Conan Doyle,,1.0
120,/m/0c7v4,/m/0zm1,Émile Zola,,1.0,Anton Chekhov,,
121,/m/0cvlw,/m/015n8,Averroes,1.0,1.0,Baruch Spinoza,1.0,
122,/m/0cmd2,/m/019fz,,,,Benjamin Franklin,,1.0
123,/m/0pycf,/m/0cxzq,,,,Ben Jonson,,
124,/m/010lz6w6,/m/0ky1,,,,Arthur Conan Doyle,,1.0
125,/m/0j8x2,/m/01lwx,Alexander von Humboldt,,,Charles Darwin,,1.0
126,/m/05b27c,/m/07dst6,Almeida Garrett,,1.0,Camilo Castelo Branco,,
127,/m/023dv,/m/01lwx,Charles Lyell,,,Charles Darwin,,1.0
128,/m/02c3_1,/m/01wd02c,Evelyn Underhill,,1.0,C. S. Lewis,1.0,1.0
129,/m/037jz,/m/01wd02c,G. K. Chesterton,1.0,1.0,C. S. Lewis,1.0,1.0
130,/m/012qwm,/m/01wd02c,George MacDonald,,1.0,C. S. Lewis,1.0,1.0
131,/m/0hb1s,/m/01wd02c,H. Rider Haggard,,1.0,C. S. Lewis,1.0,1.0
132,/m/01gx1v,/m/018y_m,Henrik Wergeland,,1.0,Bjørnstjerne Bjørnson,,1.0
133,/m/03j7p,/m/01v9724,Henry Fielding,,,Charles Dickens,,1.0
134,/m/01kznw,/m/01lwx,Herbert Spencer,1.0,,Charles Darwin,,1.0
135,/m/04275,/m/023dv,James Hutton,,,Charles Lyell,,
136,/m/05yn00g,/m/0c1fs,Jens Peter Jacobsen,,1.0,D. H. Lawrence,,1.0
137,/m/042q3,/m/01lwx,Johann Wolfgang von Goethe,1.0,1.0,Charles Darwin,,1.0
138,/m/0ldwg,/m/01wd02c,John Henry Newman,,1.0,C. S. Lewis,1.0,1.0
139,/m/015r88,/m/01wd02c,Joseph Butler,1.0,,C. S. Lewis,1.0,1.0
140,/m/0c2cl,/m/01b0x,Michel de Montaigne,1.0,1.0,Blaise Pascal,1.0,1.0
141,/m/09fdm,/m/01rgr,Ovid,,1.0,Charles Baudelaire,,1.0
142,/m/09fdm,/m/01r7z,Ovid,,1.0,Christopher Marlowe,,1.0
143,/m/06csk,/m/01b0x,René Descartes,1.0,1.0,Blaise Pascal,1.0,1.0
144,/m/017rdw,/m/0153dp,,,,,,
145,/m/0hb27,/m/01xj3,Samuel Richardson,,1.0,Charlotte Brontë,,1.0
146,/m/072dv,/m/019gz,Sheridan Le Fanu,,1.0,Bram Stoker,,1.0
147,/m/072dv,/m/01v9724,Sheridan Le Fanu,,1.0,Charles Dickens,,1.0
148,/m/072dv,/m/01xj3,Sheridan Le Fanu,,1.0,Charlotte Brontë,,1.0
149,/m/017m4j,/m/01hwwn,Thomas Browne,,1.0,Charles Lamb,,
150,/m/0c5tl,/m/0c1fs,Thomas Hardy,,1.0,D. H. Lawrence,,1.0
151,/m/07kwl,/m/01bpn,Thomas Paine,,,Bertrand Russell,1.0,1.0
152,/m/01gr2w,/m/01v9724,Tobias Smollett,,,Charles Dickens,,1.0
153,/m/01vh096,/m/01rgr,Victor Hugo,,1.0,Charles Baudelaire,,1.0
154,/m/01vh096,/m/01v9724,Victor Hugo,,1.0,Charles Dickens,,1.0
155,/m/0mj0c,/m/01bpn,William James,1.0,,Bertrand Russell,1.0,1.0
156,/m/09_z2,/m/01xj3,William Makepeace Thackeray,,,Charlotte Brontë,,1.0
157,/m/03yn84c,/m/0m0tg,,,,Charles Perrault,,1.0
158,/m/04jwp,/m/01xj3,George Gordon Byron,,,Charlotte Brontë,,1.0
159,/m/0247kx,/m/01bpn,Alexius Meinong,1.0,,Bertrand Russell,1.0,1.0
160,/m/01b5b6,/m/01bpn,Hermann Lotze,1.0,,Bertrand Russell,1.0,1.0
161,/m/01f6vp,/m/01rgr,Joseph de Maistre,1.0,1.0,Charles Baudelaire,,1.0
162,/m/03lr9f,/m/01bpn,Christoph von Sigwart,1.0,,Bertrand Russell,1.0,1.0
163,/m/072gvl,/m/0jj7s,Jacob Cats,,1.0,Constantijn Huygens,,1.0
164,/m/0y4y0vp,/m/01b0x,,,,Blaise Pascal,1.0,1.0
165,/m/034n8,/m/01bpn,G. E. Moore,1.0,,Bertrand Russell,1.0,1.0
166,/m/034bs,/m/01g6bk,George Orwell,,1.0,Cory Doctorow,,1.0
167,/m/03dyg,/m/01bpn,Giuseppe Peano,1.0,,Bertrand Russell,1.0,1.0
168,/m/0372p,/m/01bpn,Gottfried Wilhelm von Leibniz,1.0,,Bertrand Russell,1.0,1.0
169,/m/044p7,/m/019gz,John William Polidori,,1.0,Bram Stoker,,1.0
170,/m/07r3d,/m/01lwx,Thomas Robert Malthus,,,Charles Darwin,,1.0
171,/m/0904qm,/m/0bkzt,,,,Christiaan Huygens,,
172,/m/0gg5stl,/m/01y0c5,,,,Charles Marion Russell,,
173,/m/02pxv9d,/m/01bpn,Fereydoon Motamed,,,Bertrand Russell,1.0,1.0
174,/m/046bnx,/m/0bkzt,Ibn Tufail,1.0,1.0,Christiaan Huygens,,
175,/m/02tp7c,/m/01wd02c,Owen Barfield,1.0,1.0,C. S. Lewis,1.0,1.0
176,/m/014vzx,/m/0147q0,Adam Mickiewicz,,1.0,Comte de Lautréamont,,1.0
177,/m/01_bpb,/m/04xl82,Leconte de Lisle,,,,,
178,/m/0bbm0m,/m/01bpn,Richard McKeon,1.0,,Bertrand Russell,1.0,1.0
179,/m/023tfd,/m/01lwx,,,,Charles Darwin,,1.0
180,/m/015vty,/m/01ftf7,Gottfried Kinkel,,,,,
181,/m/03wrbd,/m/0213kr,François Magendie,,,Claude Bernard,,
182,/m/058sj2,/m/01bpn,Damaris Cudworth Masham,1.0,,Bertrand Russell,1.0,1.0
183,/m/04k0p,/m/01wd02c,"Edward Plunkett, 18th Baron of Dunsany",,1.0,C. S. Lewis,1.0,1.0
184,/m/0b17yn,/m/03hrtg,Jovan Sterija Popović,,1.0,Branislav Nušić,,1.0
185,/m/0373rz,/m/03145,Antero de Quental,1.0,1.0,Fernando Pessoa,1.0,1.0
186,/m/0d5_f,/m/0hnjt,August Strindberg,,1.0,Eugene O'Neill,,1.0
187,/m/01lwx,/m/02mtv,Charles Darwin,,1.0,Ernst Haeckel,1.0,
188,/m/0dcxf,/m/0c1jh,Ford Madox Ford,,1.0,Ezra Pound,,1.0
189,/m/0c1kr,/m/0c1jh,François Villon,,,Ezra Pound,,1.0
190,/m/034ms,/m/026lj,George Berkeley,1.0,,David Hume,1.0,
191,/m/034ms,/m/02qr0,George Berkeley,1.0,,Edmund Burke,1.0,
192,/m/012qwm,/m/03t_x0,George MacDonald,,1.0,,,
193,/m/0379s,/m/011wbq,Gustave Flaubert,,1.0,,,
194,/m/0379s,/m/0c1jh,Gustave Flaubert,,1.0,Ezra Pound,,1.0
195,/m/0hb1s,/m/02mpb,H. Rider Haggard,,1.0,Edgar Rice Burroughs,,1.0
196,/m/0bwx3,/m/02nmr,Henry David Thoreau,1.0,1.0,Emma Goldman,,1.0
197,/m/0gkv8,/m/0c1jh,Joel Chandler Harris,,1.0,Ezra Pound,,1.0
198,/m/015r88,/m/026lj,Joseph Butler,1.0,,David Hume,1.0,
199,/m/04093,/m/02mpb,Jules Verne,,1.0,Edgar Rice Burroughs,,1.0
200,/m/04093,/m/0gbcz,Jules Verne,,1.0,Sir Ernest Shackleton,,
201,/m/0k8wj,/m/0c1jh,Luís de Camões,,,Ezra Pound,,1.0
202,/m/05cvs,/m/026lj,Niccolò Machiavelli,1.0,1.0,David Hume,1.0,
203,/m/05cvs,/m/028xm,Niccolò Machiavelli,1.0,1.0,Denis Diderot,1.0,1.0
204,/m/05cvs,/m/02ssn,Niccolò Machiavelli,1.0,1.0,Edward Gibbon,,
205,/m/0dgq9,/m/02nmr,Peter Kropotkin,,1.0,Emma Goldman,,1.0
206,/m/06kb_,/m/02mpb,Rudyard Kipling,,1.0,Edgar Rice Burroughs,,1.0
207,/m/023jy9,/m/02zjd,Sherwood Anderson,,1.0,F. Scott Fitzgerald,,1.0
208,/m/04jwp,/m/02nzw,George Gordon Byron,,,Emily Brontë,,1.0
209,/m/02vqn7,/m/028xm,Guillaume-François Rouelle,,,Denis Diderot,1.0,1.0
210,/m/017h16,/m/026lj,Nicolas Malebranche,1.0,,David Hume,1.0,
211,/m/01bwqp,/m/028xm,Pierre Louis Maupertuis,,,Denis Diderot,1.0,1.0
212,/m/011k9p,/m/026lj,Pyrrho,1.0,,David Hume,1.0,
213,/m/08pljx,/m/0c1jh,Frederic Manning,,,Ezra Pound,,1.0
214,/m/019sh3,/m/026lj,Francis Hutcheson,1.0,,David Hume,1.0,
215,/m/03q2d_,/m/0c1jh,Leo Frobenius,,1.0,Ezra Pound,,1.0
216,/m/01stjn,/m/026lj,Pierre Bayle,1.0,,David Hume,1.0,
217,/m/01stjn,/m/028xm,Pierre Bayle,1.0,,Denis Diderot,1.0,1.0
218,/m/09bbbr,/m/0c1jh,Yone Noguchi,,1.0,Ezra Pound,,1.0
219,/m/02q_8,/m/026lj,Epicurus,1.0,,David Hume,1.0,
220,/m/0372p,/m/026lj,Gottfried Wilhelm von Leibniz,1.0,,David Hume,1.0,
221,/m/0372p,/m/028xm,Gottfried Wilhelm von Leibniz,1.0,,Denis Diderot,1.0,1.0
222,/m/04y4j,/m/01zvdw,Marshall McLuhan,1.0,1.0,Douglas Rushkoff,,1.0
223,/m/0n5378s,/m/02nzw,,,,Emily Brontë,,1.0
224,/m/0fkgb_,/m/0c1fs,Otto Gross,,,D. H. Lawrence,,1.0
225,/m/04n153v,/m/026lj,,,,David Hume,1.0,
226,/m/046bnx,/m/028vm,Ibn Tufail,1.0,1.0,Daniel Defoe,,1.0
227,/m/046bnx,/m/026lj,Ibn Tufail,1.0,1.0,David Hume,1.0,
228,/m/046bnx,/m/02mpb,Ibn Tufail,1.0,1.0,Edgar Rice Burroughs,,1.0
229,/m/0182_n,/m/026lj,Sextus Empiricus,1.0,,David Hume,1.0,
230,/m/0182_n,/m/02tkc,Sextus Empiricus,1.0,,Epictetus,1.0,
231,/m/040dxk,/m/02zjd,Shane Leslie,,1.0,F. Scott Fitzgerald,,1.0
232,/m/058sj2,/m/026lj,Damaris Cudworth Masham,1.0,,David Hume,1.0,
233,/m/058sj2,/m/028xm,Damaris Cudworth Masham,1.0,,Denis Diderot,1.0,1.0
234,/m/04hwf9,/m/0bwm9,,,,Elizabeth Cady Stanton,,1.0
235,/m/01t6yw,/m/0c1jh,Eugenio Montale,,1.0,Ezra Pound,,1.0
236,/m/04_d1b,/m/0c1fs,Lev Shestov,1.0,,D. H. Lawrence,,1.0
237,/m/01h90j,/m/02c3_1,Rudolf Christoph Eucken,1.0,,Evelyn Underhill,,1.0
238,/m/05_1wz,/m/01s616,,,,Fergus Hume,,1.0
239,/m/0slqn,/m/02nmr,Max Stirner,1.0,,Emma Goldman,,1.0
240,/m/04qpgj,/m/0h336,Karl Leonhard Reinhold,1.0,,Friedrich Schiller,1.0,1.0
241,/m/01vjjc,/m/02wh0,Adalbert Stifter,,1.0,Friedrich Nietzsche,1.0,
242,/m/015n8,/m/02wh0,Baruch Spinoza,1.0,,Friedrich Nietzsche,1.0,
243,/m/037jz,/m/03f0324,G. K. Chesterton,1.0,1.0,Franz Kafka,,1.0
244,/m/012qwm,/m/037jz,George MacDonald,,1.0,G. K. Chesterton,1.0,1.0
245,/m/0c8cl,/m/02wh0,Giacomo Leopardi,1.0,,Friedrich Nietzsche,1.0,
246,/m/0379s,/m/03f0324,Gustave Flaubert,,1.0,Franz Kafka,,1.0
247,/m/042q3,/m/02wh0,Johann Wolfgang von Goethe,1.0,1.0,Friedrich Nietzsche,1.0,
248,/m/042q3,/m/0h336,Johann Wolfgang von Goethe,1.0,1.0,Friedrich Schiller,1.0,1.0
249,/m/0ldwg,/m/037jz,John Henry Newman,,1.0,G. K. Chesterton,1.0,1.0
250,/m/0k5mt,/m/037jz,John Ruskin,,,G. K. Chesterton,1.0,1.0
251,/m/04g0m,/m/03f0324,Knut Hamsun,,1.0,Franz Kafka,,1.0
252,/m/0k8wj,/m/03145,Luís de Camões,,,Fernando Pessoa,1.0,1.0
253,/m/0kmkv,/m/02zg0,Lysander Spooner,1.0,,Frederick Douglass,,1.0
254,/m/0c2cl,/m/02wh0,Michel de Montaigne,1.0,1.0,Friedrich Nietzsche,1.0,
255,/m/05cvs,/m/030dr,Niccolò Machiavelli,1.0,1.0,Francis Bacon,1.0,
256,/m/05cvs,/m/02wh0,Niccolò Machiavelli,1.0,1.0,Friedrich Nietzsche,1.0,
257,/m/01ftmz,/m/0h336,Pedro Calderón de la Barca,,1.0,Friedrich Schiller,1.0,1.0
258,/m/0dgq9,/m/03f0324,Peter Kropotkin,,1.0,Franz Kafka,,1.0
259,/m/06jkm,/m/02wh0,Ralph Waldo Emerson,1.0,1.0,Friedrich Nietzsche,1.0,
260,/m/06lbp,/m/037jz,Robert Louis Stevenson,,1.0,G. K. Chesterton,1.0,1.0
261,/m/06n4s,/m/02wh0,Stendhal,,1.0,Friedrich Nietzsche,1.0,
262,/m/01vh096,/m/018mrr,Victor Hugo,,1.0,,,
263,/m/08nwqf,/m/02wh0,African Spir,1.0,,Friedrich Nietzsche,1.0,
264,/m/015m4_,/m/02wh0,Friedrich Hölderlin,,,Friedrich Nietzsche,1.0,
265,/m/015_hb,/m/0162pn,Giambattista Vico,1.0,,François-René de Chateaubriand,,
266,/m/0182xl,/m/0cp8j,Ludwig Feuerbach,1.0,,Friedrich Engels,1.0,
267,/m/0143hz,/m/03f0324,Octave Mirbeau,,,Franz Kafka,,1.0
268,/m/0b_34k,/m/02yy8,Julian Coolidge,,,Franklin D. Roosevelt,,1.0
269,/m/01qwjz,/m/02wh0,Friedrich Albert Lange,1.0,,Friedrich Nietzsche,1.0,
270,/m/04d_7cs,/m/026f27,Rufus Fairchild Zogbaum,,,Frederic Remington,,1.0
271,/m/04qrrt,/m/01q4tq,Baltasar Gracián,1.0,1.0,François de La Rochefoucauld,,
272,/m/04qrrt,/m/02wh0,Baltasar Gracián,1.0,1.0,Friedrich Nietzsche,1.0,
273,/m/0290q,/m/02wh0,Democritus,1.0,,Friedrich Nietzsche,1.0,
274,/m/02q_8,/m/02wh0,Epicurus,1.0,,Friedrich Nietzsche,1.0,
275,/m/0372p,/m/02wh0,Gottfried Wilhelm von Leibniz,1.0,,Friedrich Nietzsche,1.0,
276,/m/03l6h,/m/0cp8j,Heraclitus,1.0,,Friedrich Engels,1.0,
277,/m/03l6h,/m/02wh0,Heraclitus,1.0,,Friedrich Nietzsche,1.0,
278,/m/05w9g,/m/02wh0,Parmenides,1.0,,Friedrich Nietzsche,1.0,
279,/m/06035,/m/02wh0,Protagoras,1.0,,Friedrich Nietzsche,1.0,
280,/m/01th73,/m/026f27,Winslow Homer,,,Frederic Remington,,1.0
281,/m/0fkgb_,/m/03f0324,Otto Gross,,,Franz Kafka,,1.0
282,/m/0zz2v,/m/02wh0,Auguste Comte,1.0,,Friedrich Nietzsche,1.0,
283,/m/014vzx,/m/02wh0,Adam Mickiewicz,,1.0,Friedrich Nietzsche,1.0,
284,/m/01_bpb,/m/01_bry,Leconte de Lisle,,,,,
285,/m/03flbd,/m/0hqgp,Bettina von Arnim,,1.0,Franz Liszt,,
286,/m/0182_n,/m/02wh0,Sextus Empiricus,1.0,,Friedrich Nietzsche,1.0,
287,/m/0385sf,/m/02yy8,,,,Franklin D. Roosevelt,,1.0
288,/m/058sj2,/m/02wh0,Damaris Cudworth Masham,1.0,,Friedrich Nietzsche,1.0,
289,/m/01ch1q,/m/02wh0,Johann Joachim Winckelmann,,1.0,Friedrich Nietzsche,1.0,
290,/m/06s1nh,/m/03145,Camilo Pessanha,,,Fernando Pessoa,1.0,1.0
291,/m/0jnsf,/m/0cp8j,Bruno Bauer,1.0,,Friedrich Engels,1.0,
292,/m/0jnsf,/m/02wh0,Bruno Bauer,1.0,,Friedrich Nietzsche,1.0,
293,/m/0cmjm,/m/0301k,,,,Frédéric Bastiat,1.0,
294,/m/0slqn,/m/0cp8j,Max Stirner,1.0,,Friedrich Engels,1.0,
295,/m/0slqn,/m/02wh0,Max Stirner,1.0,,Friedrich Nietzsche,1.0,
296,/m/015n8,/m/039n1,Baruch Spinoza,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
297,/m/015n8,/m/03d_m,Baruch Spinoza,1.0,,George Eliot,,1.0
298,/m/015n8,/m/018wj9,Baruch Spinoza,1.0,,George Santayana,1.0,1.0
299,/m/01lwx,/m/021443,Charles Darwin,,1.0,George Romanes,,
300,/m/01fgmg,/m/012qwm,"Friedrich Heinrich Karl de la Motte, Baron Fouqué",,1.0,George MacDonald,,1.0
301,/m/037jz,/m/03cdg,G. K. Chesterton,1.0,1.0,George Bernard Shaw,,1.0
302,/m/0379s,/m/036_y,Gustave Flaubert,,1.0,Guy de Maupassant,,1.0
303,/m/0bwx3,/m/03cdg,Henry David Thoreau,1.0,1.0,George Bernard Shaw,,1.0
304,/m/018q8v,/m/0379s,Ivan Turgenev,,1.0,Gustave Flaubert,,1.0
305,/m/0350t,/m/039n1,Johann Gottlieb Fichte,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
306,/m/042q3,/m/039n1,Johann Wolfgang von Goethe,1.0,1.0,Georg Wilhelm Friedrich Hegel,1.0,1.0
307,/m/04093,/m/03hnd,Jules Verne,,1.0,H. G. Wells,,1.0
308,/m/01612m,/m/0c8cl,Lucian,,,Giacomo Leopardi,1.0,
309,/m/02flz,/m/0gsbk,Marquis de Sade,1.0,1.0,Guillaume Apollinaire,,1.0
310,/m/0t1c_,/m/01ms__,Matthew Arnold,,,,,
311,/m/09fdm,/m/03b_m,Ovid,,1.0,Geoffrey Chaucer,1.0,
312,/m/09fdm,/m/03d66,Ovid,,1.0,Giovanni Boccaccio,,1.0
313,/m/017rdw,/m/0f5bn,,,,H. L. Mencken,,1.0
314,/m/017rdw,/m/079d7n,,,,Hamlin Garland,,1.0
315,/m/06lbp,/m/0hb1s,Robert Louis Stevenson,,1.0,H. Rider Haggard,,1.0
316,/m/07d6q,/m/03hnd,Thomas Henry Huxley,,,H. G. Wells,,1.0
317,/m/01vh096,/m/0379s,Victor Hugo,,1.0,Gustave Flaubert,,1.0
318,/m/017t9l,/m/037jz,William Cobbett,,,G. K. Chesterton,1.0,1.0
319,/m/0mj0c,/m/018wj9,William James,1.0,,George Santayana,1.0,1.0
320,/m/01fgc6,/m/012qwm,Novalis,1.0,,George MacDonald,,1.0
321,/m/01fgc6,/m/0q6pk,Novalis,1.0,,Heinrich Heine,,1.0
322,/m/03yn84c,/m/0dtsy,,,,George Sand,,1.0
323,/m/015m4_,/m/039n1,Friedrich Hölderlin,,,Georg Wilhelm Friedrich Hegel,1.0,1.0
324,/m/02by2w,/m/039n1,Jakob Böhme,,,Georg Wilhelm Friedrich Hegel,1.0,1.0
325,/m/04jwp,/m/0379s,George Gordon Byron,,,Gustave Flaubert,,1.0
326,/m/04jwp,/m/0q6pk,George Gordon Byron,,,Heinrich Heine,,1.0
327,/m/0182w0,/m/039n1,Friedrich Wilhelm Joseph Schelling,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
328,/m/015_hb,/m/039n1,Giambattista Vico,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
329,/m/01pqmd,/m/039n1,Nicholas of Cusa,,,Georg Wilhelm Friedrich Hegel,1.0,1.0
330,/m/017h16,/m/034ms,Nicolas Malebranche,1.0,,George Berkeley,1.0,
331,/m/01k8bj,/m/039n1,Johann Georg Hamann,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
332,/m/02xmm5,/m/0379s,Humayun Azad,,1.0,Gustave Flaubert,,1.0
333,/m/02x4v20,/m/03d_m,Charles Bray,1.0,,George Eliot,,1.0
334,/m/0ds10pm,/m/09jzz,,,,George Boole,1.0,
335,/m/01qzgm,/m/039n1,Johann Gottfried Herder,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
336,/m/0y4y0vp,/m/039n1,,,,Georg Wilhelm Friedrich Hegel,1.0,1.0
337,/m/058s2n,/m/0q6pk,Ludwig Börne,,1.0,Heinrich Heine,,1.0
338,/m/0290q,/m/018wj9,Democritus,1.0,,George Santayana,1.0,1.0
339,/m/03l6h,/m/039n1,Heraclitus,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
340,/m/046bnx,/m/034ms,Ibn Tufail,1.0,1.0,George Berkeley,1.0,
341,/m/014vzx,/m/01vr7h,Adam Mickiewicz,,1.0,Georg Brandes,,
342,/m/014vzx,/m/0dtsy,Adam Mickiewicz,,1.0,George Sand,,1.0
343,/m/044g1n,/m/039n1,Johannes Scotus Eriugena,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
344,/m/05x1vk,/m/034rd,Emer de Vattel,,,,,
345,/m/0182_n,/m/039n1,Sextus Empiricus,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
346,/m/01cz85,/m/039n1,Friedrich Heinrich Jacobi,1.0,,Georg Wilhelm Friedrich Hegel,1.0,1.0
347,/m/0bwwn_,/m/021443,J. T. Gulick,,,George Romanes,,
348,/m/01ch1q,/m/0378w,Johann Joachim Winckelmann,,1.0,Gotthold Ephraim Lessing,1.0,1.0
349,/m/01ch1q,/m/0q6pk,Johann Joachim Winckelmann,,1.0,Heinrich Heine,,1.0
350,/m/05_1wz,/m/015jdk,,,,Gaston Leroux,,1.0
351,/m/0p0r_,/m/0c8cl,Ugo Foscolo,,1.0,Giacomo Leopardi,1.0,
352,/m/05yhvj,/m/03jgg,Aesop,,1.0,,,
353,/m/0d5_f,/m/03pm9,August Strindberg,,1.0,Henrik Ibsen,,1.0
354,/m/01b0x,/m/03j43,Blaise Pascal,1.0,1.0,Henri Bergson,1.0,
355,/m/0bkzt,/m/03s9v,Christiaan Huygens,,,Isaac Newton,1.0,
356,/m/02qr0,/m/03sbs,Edmund Burke,1.0,,Immanuel Kant,1.0,1.0
357,/m/034ms,/m/03sbs,George Berkeley,1.0,,Immanuel Kant,1.0,1.0
358,/m/036_y,/m/0l99s,Guy de Maupassant,,1.0,Henry James,,1.0
359,/m/01gx1v,/m/03pm9,Henrik Wergeland,,1.0,Henrik Ibsen,,1.0
360,/m/01h_gy,/m/013zjl,,,,,,
361,/m/01kznw,/m/03j43,Herbert Spencer,1.0,,Henri Bergson,1.0,
362,/m/0hl94,/m/03sbs,Hugo Grotius,1.0,,Immanuel Kant,1.0,1.0
363,/m/018q8v,/m/0l99s,Ivan Turgenev,,1.0,Henry James,,1.0
364,/m/018q8v,/m/04xnkn,Ivan Turgenev,,1.0,Herman Bang,,
365,/m/05yn00g,/m/03pm9,Jens Peter Jacobsen,,1.0,Henrik Ibsen,,1.0
366,/m/05yn00g,/m/03jht,Jens Peter Jacobsen,,1.0,Hermann Hesse,,1.0
367,/m/042q3,/m/0bwx3,Johann Wolfgang von Goethe,1.0,1.0,Henry David Thoreau,1.0,1.0
368,/m/042q3,/m/03jht,Johann Wolfgang von Goethe,1.0,1.0,Hermann Hesse,,1.0
369,/m/013p43,/m/0l99s,Jules Amédée Barbey d'Aurevilly,,1.0,Henry James,,1.0
370,/m/04g0m,/m/03jht,Knut Hamsun,,1.0,Hermann Hesse,,1.0
371,/m/0k8wj,/m/03jxw,Luís de Camões,,,Herman Melville,,1.0
372,/m/06jkm,/m/0bwx3,Ralph Waldo Emerson,1.0,1.0,Henry David Thoreau,1.0,1.0
373,/m/0hb27,/m/03j7p,Samuel Richardson,,1.0,Henry Fielding,,
374,/m/072dv,/m/0l99s,Sheridan Le Fanu,,1.0,Henry James,,1.0
375,/m/017m4j,/m/03jxw,Thomas Browne,,1.0,Herman Melville,,1.0
